Label,Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10
0,0.0138,-0.0042853,0.013213,-0.00038443,0.0094156,0.00094847,0.0097418,-0.010937,0.010272,0.037463
0,-0.012641,-0.0027848,-0.011827,0.013861,0.010281,-0.045612,-0.0010756,-0.0042952,0.004054,0.012583
1,-0.049894,-0.0074713,0.015178,-0.088876,-0.046483,0.029383,0.027849,-0.015038,0.0010986,-0.031549
1,-0.024331,-0.0074178,-0.0062136,-0.041355,-0.028954,0.014188,-0.011518,0.028093,0.028053,0.0037464
1,-0.011072,-0.021886,-0.0058565,0.035376,0.00025037,0.0021405,-0.0020963,0.021918,-0.018124,-0.018643
0,0.015184,-0.0032037,0.0021357,-0.0021849,-0.0070764,0.002918,-0.014731,-0.0078201,-0.0044003,-0.010278
0,0.0090175,0.013236,0.00247,-0.012962,-0.0040119,0.00026384,0.00083528,0.011215,0.0083897,-0.016174
1,-0.062458,-0.00075986,-0.015307,-0.029473,-0.072797,0.029497,0.0064161,-0.023436,-0.0043664,0.0012036
1,-0.0041995,0.0019836,-6.33e-06,0.0067921,-0.007933,0.0042345,0.00058792,-0.024417,0.0014,0.013831
1,-0.0046504,-0.014233,0.019047,0.0094385,0.015998,0.0066203,-0.023266,0.017654,-0.0033676,0.0043821
0,0.0050152,-0.014914,-0.015178,-0.0031097,0.017574,0.0063942,-0.0092669,-0.0039001,-0.0028421,-0.016872
1,-0.03598,0.010006,-0.018432,-0.026691,-0.026347,-0.0010692,0.013528,-0.03531,-0.021504,4.7e-05
0,-0.0030238,0.0026196,-0.0024841,0.00094965,0.0083799,0.019088,-0.015344,-0.005648,0.0013789,-0.014207
0,0.0024474,-0.0025079,0.0076631,-0.0196,0.00016041,-0.011625,0.004346,-0.0046741,-0.011839,0.0043365
1,-0.04594,-0.028055,-0.00098682,0.025853,-0.022193,0.0231,0.010452,0.028333,0.0069145,0.019056
0,0.020137,-0.0065094,0.0066669,0.0012051,-0.0077628,-0.0042428,-0.0011676,-0.0014256,-0.00094234,0.004484
0,-0.0035584,0.00078788,0.0023196,0.0095233,0.0062982,0.0019146,0.0090576,0.0055217,-0.0079427,-0.024588
0,0.0073585,-0.014746,-0.0050784,-0.011547,0.015062,-0.0023523,0.0011077,0.00092284,0.013797,0.00054235
1,-0.014429,0.0017455,0.0089751,0.011444,0.0084816,-0.002146,0.0042997,0.0042,0.0019754,0.0094061
0,-0.0053749,0.0011681,-0.013644,0.00019755,0.015444,-0.0041347,0.015029,0.022311,-0.0040249,-2.87e-05
1,-0.021711,-0.0042761,-0.002654,0.01734,-0.025963,0.013858,-0.010844,0.025531,-0.00090683,-0.028702
1,0.010714,0.044683,-0.014957,0.0090538,-0.015964,-0.0024563,-0.016988,0.033865,0.015444,-0.0012312
0,0.0011068,0.0020292,-0.013477,-0.010316,-0.0062044,-0.0088313,0.004229,0.0098061,-0.004905,-0.017143
1,0.0012534,-0.028976,0.0078156,0.025186,-0.011904,-0.021366,0.0099058,0.026058,-0.0046183,0.0019782
1,-0.034408,-0.0048269,0.021561,-0.074875,-0.03827,0.024353,0.026023,-0.035487,0.0069559,-0.030014
0,0.0042477,-0.0068759,0.0030808,0.0071347,-0.0030715,0.013628,0.0019237,0.0058782,-0.00093755,-0.0076993
0,0.0044875,-0.0098894,0.010155,-0.013766,0.010235,-0.0071315,-0.0091042,0.005855,-0.01248,0.0062695
0,0.00021983,-0.027316,0.00073227,-0.0063944,0.017511,-0.002974,-0.0065137,0.014119,-0.018013,0.015601
1,-0.02399,-0.03584,-0.013358,0.0075089,-0.017137,0.012958,0.033823,0.0083744,0.012472,0.0059514
0,0.016528,0.014128,-0.0008255,-0.0010869,-0.033366,0.025652,-0.017051,-0.0078108,0.019399,-0.01276
0,0.0046924,-0.0072394,-0.016616,0.01086,-0.0052884,3.16e-05,-0.0097438,-0.0054971,-0.0024951,0.0061985
0,-0.014094,0.0058302,0.014693,0.0039674,0.014234,-0.0028636,0.0044108,-0.0055199,-0.0043175,-0.024442
0,0.0083552,-0.0013086,-0.013762,-0.0065282,0.011046,0.0045798,0.0024273,-0.013273,-0.0063174,0.0056892
1,-0.016189,-0.034864,-0.021155,0.0054156,-0.027904,0.0088423,0.018489,0.0040406,0.0070226,0.0079096
1,-0.019758,0.013089,-0.0098412,0.0066924,-0.012367,-0.00078829,-0.0083006,-0.011616,-0.0088282,-0.022126
1,-0.034073,0.013336,-0.016632,-0.036512,-0.026526,0.014526,0.019683,-0.027975,-0.026498,-0.010497
1,-0.023484,-0.069059,0.011298,0.036498,-0.024543,0.023506,-0.034313,0.055082,0.030792,0.030553
1,-0.013738,-0.011248,-0.0045734,-0.002957,-0.0052329,0.029453,0.051087,-0.01526,-0.0051313,-0.015703
1,-0.020494,0.0044241,-0.0047288,0.00071313,-0.019862,0.019451,0.039585,0.001884,0.013861,-0.013594
0,-0.025199,0.0024237,-0.013895,0.0044973,0.020658,0.0093071,0.0018981,0.0059881,-0.0016235,-0.035542
0,0.040045,0.029536,0.035334,0.021235,-0.045461,0.0049522,0.016891,0.027988,-0.0037255,-0.036993
1,-0.027318,0.027241,0.0077019,0.029269,-0.020648,0.0054304,-0.0086296,0.015209,0.00109,-0.032801
1,-0.033873,-0.0079371,0.0063783,-0.076193,-0.054691,-0.00085625,-0.0087645,0.028608,0.017062,-0.011985
0,-0.0030238,0.0026196,-0.0024841,0.00094965,0.0083799,0.019088,-0.015344,-0.005648,0.0013789,-0.014207
1,-0.016323,-0.019139,-0.0015812,0.0022222,0.016649,-0.021175,-0.0030305,0.0031465,-0.019208,-0.025655
1,-0.029362,-0.0024403,-0.014943,0.014,0.013646,-0.0141,-0.012819,-0.00048437,-0.019036,0.011074
0,-0.0064359,0.0066311,-0.0071561,0.0028168,-0.0029948,0.010497,0.0026046,0.0027486,-0.002789,0.013176
0,-0.0034996,-0.0077129,-0.0072166,0.0014895,0.016373,-0.0071494,-0.0016178,0.0059464,-0.018496,-0.0029427
1,-0.033066,0.027457,-0.020968,-0.0080105,-0.034109,0.021479,0.014864,-0.012377,-0.022468,0.014933
1,-0.01139,-0.010348,0.027348,0.027354,-0.013069,0.019295,-0.017381,0.028001,0.0017157,0.010169
1,-0.021098,-0.024069,-0.033724,0.0084936,-0.021616,0.010136,-0.0078667,0.018843,0.016671,-0.017207
1,-0.050381,-0.025861,0.0096347,-0.016702,-0.037896,0.037641,0.038567,-0.023441,0.0025325,0.022605
0,0.0099246,0.025189,0.019351,0.003424,-0.027878,0.001551,-0.00014139,2.92e-05,-0.0032222,-0.0051844
0,-0.030866,0.0095246,0.020925,-0.0031277,0.0074464,0.024253,-0.0032524,-0.0043533,0.011439,0.0017764
1,-0.016721,-0.014303,-0.0088974,-0.009604,-0.025385,0.029609,0.00032824,0.010923,0.0036484,-0.021061
0,0.012111,-0.019338,-0.0018784,-0.0049125,0.0041176,-0.010399,-0.0093832,-0.0047653,-0.012134,-0.00040345
0,-0.0077077,0.00054157,0.011274,-0.0055587,0.0074552,-0.0076979,0.017411,0.0042062,0.0041495,0.026359
0,0.030879,-0.011634,-0.017518,0.0070409,0.00079644,0.0059439,-0.0032951,-0.0019475,-0.0076953,-0.011112
0,-0.0099485,0.0059336,-0.0021123,-0.0032518,0.011393,0.0060488,-0.017953,-0.01661,0.01692,-0.013623
0,-0.00018161,0.011667,0.01908,-0.009166,0.0015194,0.0014689,-0.0087785,-0.01911,-0.0041385,-0.0032996
1,-0.034058,-0.014276,0.0068424,0.050569,-0.0093851,0.005089,0.015257,0.01217,0.048643,0.039581
0,0.0077098,0.0016429,-0.025876,6.89e-05,0.0059558,-0.0066715,0.0011428,0.00098063,0.01928,-0.012839
0,0.012877,-0.0076574,-0.00084064,-0.020401,0.0089154,-0.0010263,0.0024704,0.015759,-0.00605,0.0077913
1,-0.015491,-0.013359,0.0090608,-0.016876,-0.046244,0.021036,-0.0073026,0.022871,0.036214,-0.00025433
0,0.0096579,0.019732,0.02466,0.00049866,-0.032272,0.0034595,0.0064246,0.0086616,-0.0047932,0.025433
0,-0.017144,0.0030482,-0.012051,0.01146,0.025582,-0.0080717,0.017539,0.01746,0.0009834,-0.029415
1,-0.034148,-0.034789,0.0013129,-0.014525,-0.040454,0.013539,-0.0060419,0.0053889,0.014637,0.022445
1,-0.020743,-0.032212,-0.011367,0.008699,-0.016928,0.011608,0.029298,0.010397,0.014008,0.014989
1,-0.024817,0.022012,0.01255,0.019623,0.0021266,0.010236,-0.0010851,0.023511,-0.010958,-0.018052
1,-0.019559,-0.028437,0.023515,0.05312,-0.021314,0.020342,-0.0018326,0.048492,-0.020116,0.020548
0,0.012619,-0.012098,-0.0078855,-0.0015809,0.0016713,-0.005017,-0.0088244,-0.0076593,0.0060624,-0.020788
0,0.0016956,0.028808,0.0058803,-0.010061,0.0027169,0.0047805,0.016612,0.0074638,0.014593,0.0053889
0,-0.026451,-0.0011712,-0.015479,-0.0040205,0.014506,-0.011867,0.0089135,0.0052791,0.012485,-0.0011787
1,-0.0097033,0.0052722,0.00015239,0.03092,-0.013296,0.017559,-0.001439,-0.024685,0.013379,0.012704
0,0.013623,0.0061086,-0.0036699,-0.0044259,-0.013468,-0.017979,-0.003543,-0.0053982,-0.0055967,-0.0059729
1,-0.013496,-0.016356,-0.0022152,0.0071888,-0.019019,0.021353,-0.022725,0.02185,-0.0097171,0.018453
1,-0.037403,-0.0088204,-0.00069751,-0.012794,-0.017532,0.0065745,-0.015623,-0.0040926,0.0061884,-0.017488
0,-0.0084317,0.014183,0.024481,0.0029513,0.0063152,-0.0099723,-0.023957,0.00058801,-0.0030662,-0.007692
1,-0.014083,0.010138,0.026833,0.0095669,0.000279,0.032277,0.039252,-0.02986,-0.017443,-0.013151
0,0.0087986,-0.0060638,-0.007725,0.0144,-0.0084388,-0.0093402,0.0085133,0.002793,0.0090903,0.0083625
1,-0.013167,0.0061681,0.013397,0.0034056,0.0092925,0.024738,0.014177,-0.00032451,0.0010373,-0.0029117
1,0.031238,0.0078805,0.0063153,0.013192,-0.020483,0.0023136,-0.020819,-0.003912,-0.0097753,-0.023009
0,-0.019612,-0.011198,0.0097068,0.024235,-0.0060755,-0.041797,-0.0026505,-0.018633,-0.031511,-0.019663
1,-0.032161,-0.010589,0.0031057,-0.033231,-0.034165,0.02966,0.0088038,0.0057798,0.013947,-0.0006085
1,-0.018827,-0.030507,0.0063739,0.035852,-0.017721,-0.014663,-0.0046771,0.016468,0.00073759,-0.00086766
0,0.030011,-0.0050444,-0.0029916,0.01318,-0.017203,0.0047311,0.0041611,-0.0062672,-0.0028367,0.0025896
0,0.019555,0.027628,0.0083286,0.0057509,-0.051479,-0.0029575,0.011323,0.023291,0.02721,-0.005112
0,0.0088244,-0.00093089,-0.032216,0.0013097,0.0068663,-0.0056025,0.0034911,0.007919,0.018695,-0.0213
0,0.012877,-0.0076574,-0.00084064,-0.020401,0.0089154,-0.0010263,0.0024704,0.015759,-0.00605,0.0077913
0,0.0047252,0.0034833,0.01701,-0.0068041,0.0028077,0.0095094,-0.0098382,-0.00053727,-0.013183,-0.016778
1,-0.025014,-0.0043412,0.0044797,0.024714,-0.028202,0.025343,-0.024102,0.046313,-0.0086582,-0.041235
0,-0.014984,-0.015713,0.0092193,0.024689,0.0043852,-0.027291,0.0099198,0.011428,-0.020416,-0.0056559
1,-0.0054779,-0.020293,-0.0076274,0.053483,-0.012682,0.011641,0.04843,-0.028042,-0.037703,-0.01577
0,0.00017417,-0.00036954,0.00027642,-0.011182,0.0074995,0.015559,-0.013786,-0.014631,0.005363,0.0092662
0,-0.015662,0.013412,0.013049,0.018005,0.0037721,0.0050334,-0.0092859,-0.023037,0.016951,0.0079126
1,-0.011728,0.013175,0.0038353,0.0084979,0.0052758,0.011562,0.019215,0.016568,-0.005331,-0.016509
0,-0.0011378,0.0063237,0.016291,0.0096719,-0.0029219,-0.0061289,-0.011626,-0.01965,-0.0062052,0.032102
0,0.00028243,-0.0083861,-0.003891,-0.0027537,0.014116,0.014807,-0.0025552,-0.0040769,-0.0071297,0.017321
0,0.0013867,-0.0033001,0.018708,-0.0065575,0.0070479,0.0075208,-0.0082472,-0.0032396,0.0086681,-0.00052948
0,-0.0026253,-0.0043703,0.012244,0.0070875,0.01858,-0.014157,0.012949,-0.0027904,-0.015465,-0.027616
1,-0.011292,-0.0023027,-0.010566,-0.0010795,-0.011787,-0.021216,0.0014036,0.014241,-0.020466,-0.011928
0,0.003613,0.012334,-0.026498,0.035771,-0.025844,0.031786,0.0091607,-0.0085302,-0.019313,0.012072
1,-0.013945,-0.024912,-0.011199,0.04721,-0.01305,0.015056,0.045679,-0.0236,-0.03951,-0.014958
1,0.0040907,-0.023705,0.010607,0.0002834,0.012735,0.019073,0.03387,0.025253,-0.0045737,-0.0093802
0,-0.021468,0.013062,-0.015701,-0.00016584,0.0024746,-0.026921,-0.0014296,0.0017985,0.0053959,0.0064225
0,0.0039716,-0.0030458,0.0034818,0.0066184,0.0050149,0.0075986,-0.0027719,-0.011146,-0.019469,0.028159
1,-0.030352,-0.0052566,0.00010868,0.012771,-0.022044,0.018519,0.0022413,0.0046485,-0.022778,-0.014003
1,-0.024312,-0.020139,0.0016723,-0.024981,0.0029573,-0.0027507,0.00028827,0.0081462,0.023289,-0.0092236
0,0.019917,0.0046085,-0.017423,1.11e-05,-0.010015,0.010279,-0.013088,-0.0008653,0.010469,-0.031986
1,-0.024582,-0.031352,0.0032181,-0.0021225,-0.019996,0.026242,0.048294,-0.0037782,0.0094343,0.0075642
0,-0.019458,0.017063,0.002382,-0.0074292,-0.010056,0.0076006,0.0029229,-0.0075371,0.030381,0.022954
1,-0.0017347,0.0093909,-0.0071393,-0.0035527,-0.010532,0.022803,0.034909,-0.0044717,-0.010719,-0.0086855
1,0.012195,-0.036237,0.03235,0.030838,-0.0060857,0.010993,-0.029372,-0.0034684,0.038453,-0.036122
1,-0.040934,0.0089142,0.0015852,-0.027628,-0.058958,0.017489,0.036467,-0.052469,-0.04351,0.010562
0,-0.0096102,0.0046458,0.014748,-0.00017282,0.01123,-0.0053891,-0.017671,-0.012259,0.012558,-0.0093252
1,-0.028353,-0.023543,-0.00077604,-0.028263,0.0025086,-0.008022,-0.0026731,0.012523,0.013221,-0.010522
1,-0.014086,-0.01426,0.0080814,0.017212,0.008824,-0.0063839,0.0062254,0.014802,-0.019818,-0.0038964
0,0.0015854,0.01678,0.013785,0.0088268,0.006862,0.012434,-0.010149,-0.0099799,0.0071833,-0.0091367
0,-0.0042262,-0.0047367,-0.015596,-0.020814,-0.00033064,-0.010243,0.014439,0.01483,0.0051643,-0.015542
0,0.023638,-0.017343,0.0069458,0.016239,0.0046494,0.013072,0.0015136,0.0028081,-0.0075892,0.003519
0,0.0068796,-0.0074541,0.0066406,0.0036767,0.021688,-0.0085073,0.0084985,-0.0040539,-0.00095676,0.011655
0,-0.0084031,-0.00089532,0.0022538,0.0069898,0.0043336,-0.013357,0.0061458,-0.0022677,0.0012606,0.011155
1,-0.050027,-0.027772,0.0087572,-0.04875,-0.023929,0.0059736,-0.021199,0.030255,0.0066631,0.03296
0,0.019943,-0.0040994,0.0086952,0.010247,0.0013515,0.0096864,-0.002643,-0.011765,-0.0051544,0.014186
0,-0.013301,0.0054502,-0.02347,-0.0071097,-0.010331,-0.030519,0.015553,0.011223,0.0034049,0.017253
0,0.002471,-4.01e-05,0.0091676,-0.0036769,0.00091102,-0.00092511,-0.0098915,-0.0028776,0.0095814,-0.013563
0,-0.018908,-0.00030176,0.0047002,0.01098,0.020462,0.0048783,0.001209,0.010965,0.0047815,-0.0086553
1,-0.013031,0.027258,0.0031213,-0.0051624,-0.014158,0.025714,0.0053604,0.013674,0.016696,0.023833
0,0.012404,0.0044185,0.0055906,-0.0015348,0.0029722,0.012763,0.0051355,0.014918,-0.0022018,-0.0082772
0,-0.0042448,0.0027091,0.001802,-0.035491,0.023103,-0.00084914,-0.0042017,0.010406,-0.011891,-0.011884
0,-0.0098266,0.014245,0.0067629,-0.0050579,-0.0027913,0.024877,0.00038065,0.0070766,-0.0082383,0.018209
1,-0.034156,0.015822,-0.019125,-0.045405,-0.036884,0.0043773,0.024138,-0.013732,-0.027743,-0.0026517
0,0.010487,0.0021589,0.0036419,0.0062223,0.0048763,0.0188,0.0072473,0.0087243,0.00020094,-0.0034482
0,0.017015,0.0092924,0.025878,0.0080815,-0.01704,-0.0087848,-0.0021717,-0.002185,0.029712,-0.0021811
1,-0.0041678,0.030398,0.033539,0.0147,-0.0081712,-0.025942,-0.030775,-0.00047657,-0.0054298,-0.015094
0,0.021183,0.011317,0.020098,0.011306,0.0061622,1.11e-06,-0.0096862,0.0011041,-0.015258,-0.0082652
1,-0.0057019,-0.041047,0.035033,0.012011,-0.016885,0.014843,-0.0035096,0.019227,0.035961,0.0039841
1,-0.014581,0.020424,-0.0018774,0.011766,-0.050649,-0.00010575,-0.0091521,0.011854,0.0040988,0.012114
1,-0.0079515,0.027749,0.01473,-0.0014929,-0.011156,-0.0036099,-0.0055785,0.0018895,-0.001982,-0.014724
0,-0.011118,0.0035929,0.037848,0.014489,0.0040989,-0.0083339,-0.0038735,-0.0072774,0.018426,0.01439
1,-0.0072888,0.0090651,-0.00075183,-0.017263,0.0045775,-0.019976,-0.0045685,0.022167,-0.0043967,-0.0046154
0,0.0070923,0.0082295,0.026566,0.0078032,0.004063,0.0055819,0.022995,0.010506,-0.00079101,0.0088064
1,-0.027184,0.012469,-0.019452,0.010565,-0.028864,-0.023845,-0.0095061,0.033288,-0.040599,0.037317
0,-0.0003388,0.0155,-0.00044871,-0.0052189,0.0089371,0.011803,-0.00055502,-0.025363,0.014604,0.022729
1,0.0076984,-0.014236,0.014382,-0.0040769,-0.0032727,-0.016768,-0.0017612,0.031727,0.0010305,-0.016514
0,-0.00027715,0.010743,-0.0045283,-0.010234,0.014911,0.016466,0.0095198,0.00065959,0.0090521,0.015863
1,-0.017438,0.004138,-0.0096919,-0.003441,0.0034667,0.016872,0.013322,-0.0080634,0.0029966,0.027815
0,-0.0077179,0.0083828,0.0038485,0.0013114,-0.0043545,-0.0014568,-0.0082014,-0.0068775,0.0057153,0.00032797
0,0.019003,-0.011083,0.0027788,0.010568,0.0029208,0.013089,-0.0071724,-0.016091,-0.015238,0.016844
0,0.0044747,-0.0084018,-0.011075,-0.004163,-0.0043105,-0.01162,0.0057791,-0.0023606,0.017593,0.013052
1,-0.024298,-0.025234,0.01781,0.038266,-0.0088335,0.0092061,0.019962,-0.017201,-0.029189,-0.035091
0,-0.019241,-0.0024305,-0.0043417,0.011366,0.0017788,-0.0075482,-0.0060145,-0.0026724,0.0065943,0.012079
1,-0.020926,0.012496,0.00042318,0.047231,-0.00069718,-0.0028524,-0.021317,0.011903,0.0023387,-0.0042784
1,-0.014811,-0.021954,-0.0034884,0.041449,0.0052114,0.0028445,-0.0062431,0.017658,-0.01585,-0.013869
1,-0.025446,-0.024249,0.024672,0.032021,-0.0010466,0.015421,0.0041425,0.0012946,-0.0061018,-0.0055032
1,-0.021584,0.019376,-0.017218,-0.00345,-0.015013,0.0101,-0.017599,0.018959,-0.0165,-0.031072
0,0.0017776,-0.0043229,0.027889,0.0093613,0.0088734,-0.034182,0.012679,0.0079574,-0.0024252,-0.0020457
1,-0.0063207,0.0025354,0.0088277,0.00088632,-0.0073593,0.0030408,0.0021487,0.015649,-0.013484,-0.010882
0,0.010967,-0.010495,-0.014247,-0.0087556,0.016986,0.0005252,0.012778,-0.0041786,-0.00084346,0.018264
1,-0.017167,-0.0023416,-0.011296,0.0091212,-0.0012619,-0.014155,0.0021217,0.014959,-0.00091431,0.0069427
1,-0.034578,-0.017647,-0.011384,-0.02248,-0.031436,0.021371,0.033632,0.010424,-0.00060071,-0.0033726
1,-0.0043076,-0.0050043,-0.024905,0.0047547,0.011114,-0.0070303,0.01037,0.0060752,-0.0027821,0.0079579
0,-0.0054665,-0.001324,0.021715,0.014496,0.02374,-0.00080502,-0.006156,-0.012294,0.0073005,-0.010873
1,-0.0054648,-0.0077788,0.010473,0.019853,-0.0014563,0.010844,-0.0039524,0.010479,-0.0082411,0.010591
1,-0.012052,-0.006453,0.0040295,0.0061367,-0.0068692,0.028754,0.044065,-0.020749,0.0026002,-0.0064899
0,-0.0031656,-0.0096983,0.0031603,-0.0061315,-0.00049268,-0.021902,0.017179,0.00019548,-0.0025443,0.0010709
0,0.021001,0.0077897,-0.0045984,0.01092,0.0063691,-0.0054723,0.021059,0.011865,0.0079523,-0.0077443
1,-0.020756,-0.008993,-0.00069471,0.020331,-0.016334,0.0065449,-0.025777,0.017909,-0.01038,0.012485
1,-0.051405,0.0052146,-0.027447,-0.012759,-0.027031,0.049551,0.037749,0.0097728,-0.016897,-0.014502
